"","eMat_GSE48581...1."
"200744_s_at",9.449470842
"200745_s_at",10.56132118
"200746_s_at",11.35363211
"200747_s_at",9.482352085
"200748_s_at",14.0680994
"200749_at",10.25860457
"200750_s_at",11.62757806
"200751_s_at",11.89699196
"200752_s_at",8.523762161
"200753_x_at",10.40029857
"200754_x_at",11.40158547
"200755_s_at",9.345172622
"200756_x_at",8.266370839
"200757_s_at",10.4375878
"200758_s_at",11.08746757
"200759_x_at",11.27339704
"200760_s_at",11.99475211
"200761_s_at",12.06078891
"200762_at",11.50640521
"200763_s_at",14.56158391
"200764_s_at",10.25641985
"200765_x_at",12.00272733
"200766_at",9.597606131
"200767_s_at",8.735321043
"200768_s_at",11.21648363
"200769_s_at",8.018345375
"200770_s_at",8.905985985
"200771_at",11.03012356
"200772_x_at",13.46204855
"200773_x_at",13.45459889
"200774_at",12.42418561
"200775_s_at",12.88726762
"200776_s_at",9.680335032
"200777_s_at",11.23107479
"200778_s_at",10.46238415
"200779_at",11.58122009
"200780_x_at",13.84720325
"200781_s_at",14.07018648
"200782_at",12.20861251
"200783_s_at",8.217085733
"200784_s_at",7.552538304
"200785_s_at",7.789402313
"200786_at",11.33158938
"200787_s_at",8.699451084
"200788_s_at",10.93596663
"200789_at",10.82958689
"200790_at",12.19953358
"200791_s_at",11.44849117
"200792_at",11.7086707
"200793_s_at",11.20761727
"200794_x_at",13.10943571
"200795_at",11.38813626
"200796_s_at",5.626164185
"200797_s_at",11.56310811
"200798_x_at",9.553718043
"200799_at",12.74234394
"200800_s_at",11.99564473
"200801_x_at",13.89822688
"200802_at",10.58605976
"200803_s_at",11.90169398
"200804_at",13.26201966
"200805_at",10.06002974
"200806_s_at",12.09832529
"200807_s_at",13.45187943
"200808_s_at",7.845446336
"200809_x_at",13.71472016
"200810_s_at",12.06245249
"200811_at",11.0044131
"200812_at",10.92306888
"200813_s_at",9.092417498
"200814_at",12.50203583
"200815_s_at",9.168251065
"200816_s_at",10.6835395
"200817_x_at",14.07743253
"200818_at",12.72582797
"200819_s_at",13.89471399
"200820_at",10.77233495
"200821_at",10.33390362
"200822_x_at",12.52572297
"200823_x_at",13.24773167
"200824_at",11.91717812
"200825_s_at",9.123597152
"200826_at",12.49227645
"200827_at",8.882516909
"200828_s_at",10.65915765
"200829_x_at",10.69190091
"200830_at",10.36943721
"200831_s_at",7.322190759
"200832_s_at",8.805901868
"200833_s_at",12.3693039
"200834_s_at",13.64010817
"200835_s_at",9.694464229
"200836_s_at",8.327257609
"200837_at",10.3751655
"200838_at",12.40705329
"200839_s_at",12.94665978
"200840_at",12.53710608
"200841_s_at",7.559765053
"200842_s_at",10.21262073
"200843_s_at",10.16329065
"200844_s_at",12.40622127
"200845_s_at",12.01683691
"200846_s_at",10.80152306
"200847_s_at",12.79225438
"200848_at",10.95685007
"200849_s_at",11.18499482
"200850_s_at",11.82742843
"200851_s_at",11.66859166
"200852_x_at",10.21303804
"200853_at",11.41747598
"200854_at",9.666394579
"200855_at",7.62368597
"200856_x_at",7.756874514
"200857_s_at",9.092622417
"200858_s_at",13.24918363
"200859_x_at",9.106159617
"200860_s_at",9.908644016
"200861_at",7.680236459
"200862_at",9.665618086
"200863_s_at",11.81627431
"200864_s_at",9.868779963
"200865_at",3.507065516
"200866_s_at",11.90786049
"200867_at",9.766819155
"200868_s_at",9.2813072
"200869_at",13.18801138
"200870_at",11.64023691
"200871_s_at",13.21512373
"200872_at",12.69114353
"200873_s_at",11.6928263
"200874_s_at",8.164691279
"200875_s_at",9.885557604
"200876_s_at",12.53094422
"200877_at",12.06191967
"200878_at",12.74750241
"200879_s_at",5.432249732
"200880_at",11.54494718
"200881_s_at",12.05041192
"200882_s_at",10.15303398
"200883_at",11.47011808
"200884_at",10.10447766
"200885_at",11.58701101
"200886_s_at",12.73052775
"200887_s_at",12.75835715
"200888_s_at",13.21160555
"200889_s_at",9.39508821
"200890_s_at",9.057110472
"200891_s_at",12.12987
"200892_s_at",10.33102474
"200893_at",12.01539647
"200894_s_at",8.436490615
"200895_s_at",9.634598348
"200896_x_at",11.19840111
"200897_s_at",11.55012338
"200898_s_at",8.98377732
"200899_s_at",10.86226166
"200900_s_at",9.867354636
"200901_s_at",10.50598735
"200902_at",11.77099661
"200903_s_at",11.15258362
"200904_at",11.5662853
"200905_x_at",12.90675957
"200906_s_at",10.70095109
"200907_s_at",11.16129801
"200908_s_at",6.663405212
"200909_s_at",13.65019473
"200910_at",11.36634446
"200911_s_at",11.68061485
"200912_s_at",13.65923032
"200913_at",9.17755691
"200914_x_at",11.52792987
"200915_x_at",12.12405815
"200916_at",11.31644337
"200917_s_at",7.185215641
"200918_s_at",9.114557351
"200919_at",11.27564017
"200920_s_at",11.60149088
"200921_s_at",12.49853085
"200922_at",8.681458787
"200923_at",10.02075727
"200924_s_at",9.53137926
"200925_at",13.09464209
"200926_at",14.29155814
"200927_s_at",10.63708051
"200928_s_at",5.915038895
"200929_at",11.57636675
"200930_s_at",4.563960928
"200931_s_at",11.49013189
"200932_s_at",10.51546274
"200933_x_at",14.36670877
"200934_at",11.20571755
"200935_at",6.730659241
"200936_at",13.22017152
"200937_s_at",13.21631255
"200938_s_at",5.303815435
"200939_s_at",4.489140988
"200940_s_at",10.21844345
"200941_at",10.96328986
"200942_s_at",11.815529
"200943_at",12.05402322
"200944_s_at",12.27104609
"200945_s_at",11.64351561
"200946_x_at",11.38881166
"200947_s_at",11.79275074
"200948_at",9.430116522
"200949_x_at",13.81564108
"200950_at",10.86765795
"200951_s_at",7.774139196
"200952_s_at",4.818232215
"200953_s_at",10.53165237
"200954_at",10.5486035
"200955_at",11.00533854
"200956_s_at",9.036153903
"200957_s_at",9.266130488
"200958_s_at",12.29392759
"200959_at",10.69812281
"200960_x_at",12.49050625
"200961_at",12.04276603
"200962_at",10.31087256
"200963_x_at",13.96040079
"200964_at",10.02584263
"200965_s_at",11.06099708
"200966_x_at",12.91657811
"200967_at",12.79943402
"200968_s_at",11.80071781
"200969_at",10.54289481
"200970_s_at",10.43608615
"200971_s_at",11.44114896
"200972_at",12.23090396
"200973_s_at",10.89084266
"200974_at",12.46911517
"200975_at",11.53729101
"200976_s_at",11.70768244
"200977_s_at",11.46037042
"200978_at",12.69108236
"200979_at",9.880152817
"200980_s_at",11.66992875
"200981_x_at",13.04666253
"200982_s_at",9.892580633
"200983_x_at",12.26964379
"200984_s_at",11.76934578
"200985_s_at",12.65363027
"200986_at",10.44118433
"200987_x_at",8.419588626
"200988_s_at",7.405870867
"200989_at",12.69173628
"200990_at",8.935128899
"200991_s_at",10.31358621
"200992_at",10.45870637
"200993_at",10.46217599
"200994_at",10.7259906
"200995_at",9.29425091
"200996_at",11.34178535
"200997_at",11.02227275
"200998_s_at",9.963491277
"200999_s_at",10.39115783
"201000_at",10.14158649
"201001_s_at",9.068652694
"201002_s_at",10.59267276
"201003_x_at",9.577760326
"201004_at",12.20850604
"201005_at",13.24262247
"201006_at",6.628152087
"201007_at",12.36348625
"201008_s_at",11.79171175
"201009_s_at",12.74100155
"201010_s_at",13.28262741
"201011_at",10.73833907
"201012_at",11.03236763
"201013_s_at",10.29359726
"201014_s_at",8.708422007
"201015_s_at",10.22855619
"201016_at",9.896200991
"201017_at",10.35391002
"201018_at",10.29049276
"201019_s_at",11.69672157
"201020_at",10.25645521
"201021_s_at",12.5505663
"201022_s_at",13.51353989
"201023_at",10.74167232
"201024_x_at",10.51208368
"201025_at",7.665001913
"201026_at",8.216038057
"201027_s_at",8.614889536
"201028_s_at",9.287920226
"201029_s_at",11.38290432
"201030_x_at",13.82117329
"201031_s_at",12.49901042
"201032_at",10.92364487
"201033_x_at",13.74397766
"201034_at",12.5284849
"201035_s_at",10.2878802
"201036_s_at",11.64071765
"201037_at",10.25074505
"201038_s_at",9.447463847
"201039_s_at",9.246526689
"201040_at",9.553977751
"201041_s_at",11.25518412
"201042_at",9.91201518
"201043_s_at",8.985862486
"201044_x_at",7.281813061
"201045_s_at",7.052632298
"201046_s_at",9.366745368
"201047_x_at",11.14835785
"201048_x_at",7.002334343
"201049_s_at",14.3379511
"201050_at",8.622690528
"201051_at",11.59857791
"201052_s_at",8.304652072
"201053_s_at",10.42903247
"201054_at",11.01760859
"201055_s_at",9.450718597
"201056_at",8.597050909
"201057_s_at",10.29063044
"201058_s_at",9.623548871
"201059_at",11.18178865
"201060_x_at",10.94582309
"201061_s_at",11.71704773
"201062_at",3.101323639
"201063_at",10.66616719
"201064_s_at",10.24311754
"201065_s_at",11.40533746
"201066_at",11.03650599
"201067_at",10.29783675
"201068_s_at",11.65011594
"201069_at",8.768337416
"201070_x_at",9.452953629
"201071_x_at",12.10715569
"201072_s_at",10.10404698
"201073_s_at",8.302186837
"201074_at",9.81649675
"201075_s_at",8.973177913
"201076_at",10.24116863
"201077_s_at",11.80226169
"201078_at",11.9805769
"201079_at",10.50788597
"201080_at",9.153438381
"201081_s_at",7.126428964
"201082_s_at",7.032004408
"201083_s_at",8.872027557
"201084_s_at",11.56594347
"201085_s_at",10.19005008
"201086_x_at",11.34876191
"201087_at",8.592890795
"201088_at",10.3649556
"201089_at",10.9904376
"201090_x_at",12.68789966
"201091_s_at",10.38460348
"201092_at",11.31610109
"201093_x_at",11.46407286
"201094_at",13.86929597
"201095_at",10.61034331
"201096_s_at",11.28051623
"201097_s_at",12.46332738
"201098_at",10.83751217
"201099_at",10.49063448
"201100_s_at",11.67121756
"201101_s_at",10.3695195
"201102_s_at",8.56763698
"201103_x_at",12.24818394
"201104_x_at",11.20098492
"201105_at",12.15076533
"201106_at",12.23663006
"201107_s_at",4.754565035
"201108_s_at",8.57923808
"201109_s_at",9.988906396
"201110_s_at",11.1089743
"201111_at",9.889998229
"201112_s_at",10.58751907
"201113_at",11.07416895
"201114_x_at",11.66884507
"201115_at",8.916438476
"201116_s_at",10.57135075
"201117_s_at",10.46453663
"201118_at",9.343212224
"201119_s_at",12.98340634
"201120_s_at",11.61893698
"201121_s_at",12.6094968
"201122_x_at",9.916348121
"201123_s_at",10.87299914
"201124_at",8.141330352
"201125_s_at",10.53847597
"201126_s_at",9.152040377
"201127_s_at",8.48935384
"201128_s_at",10.8871708
"201129_at",9.989199661
"201130_s_at",5.117226723
"201131_s_at",11.72870225
"201132_at",11.25737907
"201133_s_at",10.55260458
"201134_x_at",13.90256767
"201135_at",12.75311317
"201136_at",9.855586967
"201137_s_at",12.84229621
"201138_s_at",10.60079331
"201139_s_at",9.761696539
"201140_s_at",9.957333996
"201141_at",10.07294618
"201142_at",8.853756043
"201143_s_at",9.172870877
"201144_s_at",10.23658176
"201145_at",10.88713456
"201146_at",12.04517796
"201147_s_at",9.880648813
"201148_s_at",10.49905984
"201149_s_at",11.02090247
"201150_s_at",12.26332234
"201151_s_at",8.793531435
"201152_s_at",11.25285472
"201153_s_at",11.11665088
"201154_x_at",13.23938164
"201155_s_at",9.541015974
"201156_s_at",9.539641689
"201157_s_at",9.037788877
"201158_at",8.395454372
"201159_s_at",7.295701077
"201160_s_at",11.84381841
"201161_s_at",11.37315216
"201162_at",14.34808743
"201163_s_at",13.67654257
"201164_s_at",10.10619876
"201165_s_at",11.42529714
"201166_s_at",12.15614112
"201167_x_at",7.058413245
"201168_x_at",9.03972847
"201169_s_at",7.045437845
"201170_s_at",10.85431782
"201171_at",7.457103748
"201172_x_at",12.8899694
"201173_x_at",10.56734755
"201174_s_at",10.66037893
"201175_at",10.94325184
"201176_s_at",10.4405168
"201177_s_at",10.38098105
"201178_at",11.26332158
"201179_s_at",8.940419183
"201180_s_at",11.02697953
"201181_at",7.947177572
"201182_s_at",9.404175151
"201183_s_at",9.70825653
"201184_s_at",9.725854001
"201185_at",10.89364065
"201186_at",10.79067471
"201187_s_at",5.900398336
"201188_s_at",7.661443583
"201189_s_at",8.937331389
"201190_s_at",9.912391628
"201191_at",8.879427879
"201192_s_at",8.510047989
"201193_at",12.34094307
"201194_at",11.21349089
"201195_s_at",7.724383726
"201196_s_at",9.229085736
"201197_at",9.693351374
"201198_s_at",9.661684551
"201199_s_at",10.28100961
"201200_at",12.37122334
"201201_at",12.75718526
"201202_at",10.69913743
"201203_s_at",6.697979874
"201204_s_at",9.905332779
"201205_at",6.675201227
"201206_s_at",9.150997869
"201207_at",9.436211422
"201208_s_at",7.394116817
"201209_at",11.31628855
"201210_at",12.26033595
"201211_s_at",7.349489761
"201212_at",11.19856899
"201213_at",7.570506563
"201214_s_at",9.924837599
"201215_at",12.69648868
"201216_at",11.49103856
"201217_x_at",14.22774315
"201218_at",11.64089719
"201219_at",9.081885699
"201220_x_at",11.7279886
"201221_s_at",9.596933442
"201222_s_at",11.20206631
"201223_s_at",10.15878123
"201224_s_at",9.352449919
"201225_s_at",11.1045929
"201226_at",11.72464838
"201227_s_at",12.16018002
"201228_s_at",6.533299636
"201229_s_at",7.927563879
"201230_s_at",8.9514741
"201231_s_at",12.85740804
"201232_s_at",9.914283215
"201233_at",8.382544378
"201234_at",10.03415055
"201235_s_at",7.676011674
"201236_s_at",10.79796028
"201237_at",10.5442055
"201238_s_at",11.64835927
"201239_s_at",12.10313612
"201240_s_at",12.48799739
"201241_at",11.46778438
"201242_s_at",13.85939688
"201243_s_at",13.98649376
"201244_s_at",9.962097551
"201245_s_at",9.241744998
"201246_s_at",7.504562078
"201247_at",8.459574439
"201248_s_at",7.928329679
"201249_at",4.82344778
"201250_s_at",9.14976521
"201251_at",9.4806839
"201252_at",9.550094708
"201253_s_at",11.74082198
"201254_x_at",14.02492053
"201255_x_at",9.901542448
"201256_at",11.95434966
"201257_x_at",14.53028576
"201258_at",13.42400838
"201259_s_at",11.26111616
"201260_s_at",11.40854343
"201261_x_at",9.898051216
"201262_s_at",7.32099087
"201263_at",10.02900984
"201264_at",9.231287345
"201265_at",5.258414797
"201266_at",10.16824082
"201267_s_at",9.642441784
"201268_at",12.08945781
"201269_s_at",6.1981273
"201270_x_at",9.594325333
"201271_s_at",9.148964397
"201272_at",13.55870217
"201273_s_at",13.29667242
"201274_at",10.92123613
"201275_at",9.90166453
"201276_at",9.164067384
"201277_s_at",11.66972621
"201278_at",11.62477671
"201279_s_at",11.02327089
"201280_s_at",11.38830818
"201281_at",9.280544212
"201282_at",9.116097409
"201283_s_at",6.633690803
"201284_s_at",9.189468958
"201285_at",10.79971878
"201286_at",9.906759805
"201287_s_at",9.936994088
"201288_at",11.48246095
"201289_at",10.42288467
"201290_at",12.56583659
"201291_s_at",5.114117125
"201292_at",4.625488366
"201293_x_at",13.86797034
"201294_s_at",9.414310097
"201295_s_at",8.080788664
"201296_s_at",11.70315405
"201297_s_at",8.551709806
"201298_s_at",10.01768954
"201299_s_at",9.214552438
"201300_s_at",11.7496136
"201301_s_at",11.98672092
"201302_at",11.8390894
"201303_at",10.61261398
"201304_at",11.91898929
"201305_x_at",11.24257458
"201306_s_at",11.94795494
"201307_at",10.51999967
"201308_s_at",7.267873506
"201309_x_at",7.860854584
"201310_s_at",10.93352703
"201311_s_at",10.86232088
"201312_s_at",12.28893404
"201313_at",7.947004377
"201314_at",8.317307865
"201315_x_at",12.72950318
"201316_at",9.890673925
"201317_s_at",11.72566966
"201318_s_at",12.86344089
"201319_at",12.14280731
"201320_at",8.941518962
"201321_s_at",8.817551363
"201322_at",12.88238732
"201323_at",9.379412645
"201324_at",10.19526584
"201325_s_at",8.744754367
"201326_at",10.20293268
"201327_s_at",10.3237214
"201328_at",9.992667447
"201329_s_at",9.050994278
"201330_at",10.21515943
"201331_s_at",10.63975906
"201332_s_at",7.552441728
"201333_s_at",7.039785419
"201334_s_at",12.31214657
"201335_s_at",6.948309259
"201336_at",11.90307784
"201337_s_at",9.120378989
"201338_x_at",11.5070895
"201339_s_at",12.00130161
"201340_s_at",7.046028423
"201341_at",9.792649463
"201342_at",10.2569922
"201343_at",10.21208803
"201344_at",7.329536889
"201345_s_at",10.24813225
"201346_at",9.762898677
"201347_x_at",11.17599316
"201348_at",14.37362888
"201349_at",9.529849578
"201350_at",9.119785469
"201351_s_at",10.4976779
"201352_at",11.91741157
"201353_s_at",7.262664804
"201354_s_at",8.353090832
"201355_s_at",6.816486546
"201356_at",9.564952683
"201357_s_at",7.892518964
"201358_s_at",12.20661808
"201359_at",10.85311857
"201360_at",11.49715307
"201361_at",9.906080865
"201362_at",11.03512898
"201363_s_at",10.82826869
"201364_s_at",9.604100462
"201365_at",9.729392053
"201366_at",11.53212404
"201367_s_at",5.958506777
"201368_at",11.68299819
"201369_s_at",9.380340091
"201370_s_at",8.679098144
"201371_s_at",11.02245848
"201372_s_at",5.046328499
"201373_at",8.27138681
"201374_x_at",5.532310701
"201375_s_at",12.31619176
"201376_s_at",9.657567151
"201377_at",8.551343732
"201378_s_at",7.875487811
"201379_s_at",9.841125076
"201380_at",9.208639357
"201381_x_at",10.70499518
"201382_at",6.120074013
"201383_s_at",9.072470839
"201384_s_at",11.03325034
"201385_at",11.50231273
"201386_s_at",10.74308112
"201387_s_at",9.646632636
"201388_at",9.191478325
"201389_at",7.262371363
"201390_s_at",10.82490932
"201391_at",9.99687942
"201392_s_at",9.586772893
"201393_s_at",10.50697305
"201394_s_at",9.931301984
"201395_at",11.57391687
"201396_s_at",8.426614537
"201397_at",8.745119538
"201398_s_at",12.47326734
"201399_s_at",10.40574216
"201400_at",11.55162647
"201401_s_at",6.055190973
"201402_at",8.618300119
"201403_s_at",12.9502071
"201404_x_at",7.547570237
"201405_s_at",10.59421961
"201406_at",13.30207402
"201407_s_at",9.956243505
"201408_at",9.638615365
"201409_s_at",9.766414733
"201410_at",11.85851436
"201411_s_at",10.4740416
"201412_at",11.02952351
"201413_at",11.2986199
"201414_s_at",9.673535506
"201415_at",9.468417479
"201416_at",9.876562759
"201417_at",11.02054772
"201418_s_at",8.420605679
"201419_at",8.720965911
"201420_s_at",8.068507823
"201421_s_at",8.892776439
"201422_at",10.86407864
"201423_s_at",9.21617667
"201424_s_at",9.865325556
"201425_at",11.91286576
"201426_s_at",13.35134692
"201427_s_at",13.65100583
"201428_at",9.445696295
"201429_s_at",14.72355113
"201430_s_at",5.889361119
"201431_s_at",7.94679937
"201432_at",13.10590669
"201433_s_at",10.24694371
"201434_at",9.752252711
"201435_s_at",10.25235209
"201436_at",8.056453858
"201437_s_at",9.145345407
"201438_at",11.10906332
"201439_at",7.79503209
"201440_at",8.537584107
"201441_at",11.98736232
"201442_s_at",4.576521603
"201443_s_at",12.48515099
"201444_s_at",11.40806489
"201445_at",11.86334576
"201446_s_at",9.761174463
"201447_at",9.167094623
"201448_at",10.82189041
"201449_at",9.247373563
"201450_s_at",9.51327027
"201451_x_at",5.656037774
"201452_at",7.255576671
"201453_x_at",12.0063612
"201454_s_at",10.78034789
"201455_s_at",9.771918094
"201456_s_at",9.497550476
"201457_x_at",10.02020386
"201458_s_at",10.12527855
"201459_at",9.660157324
"201460_at",9.231871738
"201461_s_at",5.828050757
"201462_at",10.18447948
"201463_s_at",11.59930479
"201464_x_at",10.89528292
"201465_s_at",8.462378711
"201466_s_at",8.916731768
"201467_s_at",8.603671496
"201468_s_at",9.654938863
"201469_s_at",7.212333881
"201470_at",11.65467009
"201471_s_at",10.85763652
"201472_at",11.00380301
"201473_at",8.436258121
"201474_s_at",7.583556322
"201475_x_at",9.421383366
"201476_s_at",7.480423159
"201477_s_at",9.635605589
"201478_s_at",9.753268691
"201479_at",10.21415556
"201480_s_at",9.115457589
